student_id,gender,race,residence,income,school_type,hooks,major,sat,ec_awards,essay_lor_interview,target_college,accepted
583,NB,ASIAN,CA,Low,PUBLIC,NONE,CS,1590,3.5,6.2,UCSD,1
583,NB,ASIAN,CA,Low,PUBLIC,NONE,CS,1590,3.5,6.2,MIT,1
583,NB,ASIAN,CA,Low,PUBLIC,NONE,CS,1590,3.5,6.2,SWARTHMORE,1
583,NB,ASIAN,CA,Low,PUBLIC,NONE,CS,1590,3.5,6.2,POMONA,1
583,NB,ASIAN,CA,Low,PUBLIC,NONE,CS,1590,3.5,6.2,NYU,1
583,NB,ASIAN,CA,Low,PUBLIC,NONE,CS,1590,3.5,6.2,UPENN,1
583,NB,ASIAN,CA,Low,PUBLIC,NONE,CS,1590,3.5,6.2,USC,1
583,NB,ASIAN,CA,Low,PUBLIC,NONE,CS,1590,3.5,6.2,UVA,1
583,NB,ASIAN,CA,Low,PUBLIC,NONE,CS,1590,3.5,6.2,UCI,1
585,M,ASIAN,CA,Middle,PUBLIC,NONE,CS,1480,5.5,3.7,BERKELEY,1
585,M,ASIAN,CA,Middle,PUBLIC,NONE,CS,1480,5.5,3.7,UCSB,1
585,M,ASIAN,CA,Middle,PUBLIC,NONE,CS,1480,5.5,3.7,UCD,1
585,M,ASIAN,CA,Middle,PUBLIC,NONE,CS,1480,5.5,3.7,UCR,1
585,M,ASIAN,CA,Middle,PUBLIC,NONE,CS,1480,5.5,3.7,UCI,1
586,M,WHITE,WA,Low,PUBLIC,LEGACY,BUSINESS,1320,2.5,6.2,UVA,1
586,M,WHITE,WA,Low,PUBLIC,LEGACY,BUSINESS,1320,2.5,6.2,ARIZONA STATE,1
586,M,WHITE,WA,Low,PUBLIC,LEGACY,BUSINESS,1320,2.5,6.2,TAMU,1
588,M,WHITE,NY,Low,PUBLIC,NONE,HISTORY,1600,7.5,8.7,CORNELL,1
588,M,WHITE,NY,Low,PUBLIC,NONE,HISTORY,1600,7.5,8.7,JOHNS HOPKINS,1
588,M,WHITE,NY,Low,PUBLIC,NONE,HISTORY,1600,7.5,8.7,DARTMOUTH,1
588,M,WHITE,NY,Low,PUBLIC,NONE,HISTORY,1600,7.5,8.7,RICE,1
588,M,WHITE,NY,Low,PUBLIC,NONE,HISTORY,1600,7.5,8.7,USC,1
588,M,WHITE,NY,Low,PUBLIC,NONE,HISTORY,1600,7.5,8.7,WASHU,1
589,M,ASIAN,AL,High,PRIVATE,NONE,CS,1510,7.5,8.5,UCLA,1
589,M,ASIAN,AL,High,PRIVATE,NONE,CS,1510,7.5,8.5,UMICH,1
589,M,ASIAN,AL,High,PRIVATE,NONE,CS,1510,7.5,8.5,USC,1
589,M,ASIAN,AL,High,PRIVATE,NONE,CS,1510,7.5,8.5,BOSTON COLLEGE,1
589,M,ASIAN,AL,High,PRIVATE,NONE,CS,1510,7.5,8.5,UCI,1
591,F,WHITE,VA,High,PUBLIC,NONE,CS,1550,6.5,7.5,BERKELEY,1
591,F,WHITE,VA,High,PUBLIC,NONE,CS,1550,6.5,7.5,GEORGIA TECH,1
591,F,WHITE,VA,High,PUBLIC,NONE,CS,1550,6.5,7.5,CMU,1
591,F,WHITE,VA,High,PUBLIC,NONE,CS,1550,6.5,7.5,VIRGINIA TECH,1
591,F,WHITE,VA,High,PUBLIC,NONE,CS,1550,6.5,7.5,UVA,1
593,F,ASIAN,IA,Low,PUBLIC,NONE,SOCIAL SCIENCES,1500,7.5,4.2,USC,1
593,F,ASIAN,IA,Low,PUBLIC,NONE,SOCIAL SCIENCES,1500,7.5,4.2,BOSTON COLLEGE,1
593,F,ASIAN,IA,Low,PUBLIC,NONE,SOCIAL SCIENCES,1500,7.5,4.2,FORDHAM,1
593,F,ASIAN,IA,Low,PUBLIC,NONE,SOCIAL SCIENCES,1500,7.5,4.2,COLGATE,1
597,M,WHITE,MA,Low,PUBLIC,LEGACY,CS,1520,1,7.3,CORNELL,1
600,M,ASIAN,CA,High,PUBLIC,NONE,CS,1540,6.5,4.7,UCLA,1
600,M,ASIAN,CA,High,PUBLIC,NONE,CS,1540,6.5,4.7,BERKELEY,1
600,M,ASIAN,CA,High,PUBLIC,NONE,CS,1540,6.5,4.7,UCSD,1
600,M,ASIAN,CA,High,PUBLIC,NONE,CS,1540,6.5,4.7,WILLIAMS,1
600,M,ASIAN,CA,High,PUBLIC,NONE,CS,1540,6.5,4.7,UCSB,1
600,M,ASIAN,CA,High,PUBLIC,NONE,CS,1540,6.5,4.7,UIUC,1
601,F,ASIAN,OR,Low,PUBLIC,NONE,ENG,1530,3.5,4.7,UPENN,1
601,F,ASIAN,OR,Low,PUBLIC,NONE,ENG,1530,3.5,4.7,BOSTON COLLEGE,1
602,M,WHITE,TX,Low,PUBLIC,NONE,ENG,1500,7,4.5,NYU,1
603,F,ASIAN,CA,Low,PUBLIC,NONE,BIO,1520,3.5,2.5,UCLA,1
603,F,ASIAN,CA,Low,PUBLIC,NONE,BIO,1520,3.5,2.5,UCSD,1
603,F,ASIAN,CA,Low,PUBLIC,NONE,BIO,1520,3.5,2.5,UCD,1
603,F,ASIAN,CA,Low,PUBLIC,NONE,BIO,1520,3.5,2.5,NORTHEASTERN,1
604,M,WHITE,NY,Middle,PUBLIC,URM,POLISCI,1530,1,2.5,CORNELL,1
604,M,WHITE,NY,Middle,PUBLIC,URM,POLISCI,1530,1,2.5,COLGATE,1
605,M,ASIAN,PA,Low,PRIVATE,LEGACY,ENG,1580,5.5,4.7,CMU,1
605,M,ASIAN,PA,Low,PRIVATE,LEGACY,ENG,1580,5.5,4.7,PURDUE,1
605,M,ASIAN,PA,Low,PRIVATE,LEGACY,ENG,1580,5.5,4.7,UIUC,1
606,F,ASIAN,UT,High,PRIVATE,NONE,BUSINESS,1600,2,4.5,NYU,1
609,M,WHITE,CO,Low,PUBLIC,NONE,CS,1280,1,7.5,UVA,1
610,F,BLACK,FL,High,PUBLIC,URM,HEALTH SCIENCES,1410,8.5,6.5,NYU,1
610,F,BLACK,FL,High,PUBLIC,URM,HEALTH SCIENCES,1410,8.5,6.5,UPENN,1
613,M,ASIAN,CA,Low,PUBLIC,FIRST-GEN,CS,1480,8.5,6.3,UCSD,1
616,M,WHITE,FL,Low,PUBLIC,URM,CS,1480,6.5,2.5,GEORGIA TECH,1
616,M,WHITE,FL,Low,PUBLIC,URM,CS,1480,6.5,2.5,CMU,1
616,M,WHITE,FL,Low,PUBLIC,URM,CS,1480,6.5,2.5,HARVEY MUDD,1
619,F,WHITE,MI,High,PUBLIC,NONE,CS,1310,8.5,3.5,NORTHEASTERN,1
621,M,ASIAN,CA,High,PUBLIC,NONE,CS,1590,8.5,6.5,UCSD,1
621,M,ASIAN,CA,High,PUBLIC,NONE,CS,1590,8.5,6.5,UCI,1
623,M,ASIAN,IL,High,PUBLIC,URM,POLISCI,1380,5,4.5,UIUC,1
624,M,ASIAN,USA,Middle,PUBLIC,NONE,CS,1530,8.5,7.5,UT-DALLAS,1
627,M,WHITE,CA,High,PRIVATE,NONE,CS,1550,8.5,2.5,COLUMBIA,1
627,M,WHITE,CA,High,PRIVATE,NONE,CS,1550,8.5,2.5,EMORY,1
627,M,WHITE,CA,High,PRIVATE,NONE,CS,1550,8.5,2.5,FORDHAM,1
627,M,WHITE,CA,High,PRIVATE,NONE,CS,1550,8.5,2.5,TUFTS,1
628,M,WHITE,CA,High,PUBLIC,NONE,CS,1440,1,4.5,RUTGERS,1
629,F,ASIAN,FL,Low,PRIVATE,NONE,PSYCH,1530,2.5,4.5,WILLIAMS,1
631,F,WHITE,IN,Low,PRIVATE,NONE,CS,1470,7.5,2.5,YALE,1
631,F,WHITE,IN,Low,PRIVATE,NONE,CS,1470,7.5,2.5,COLUMBIA,1
631,F,WHITE,IN,Low,PRIVATE,NONE,CS,1470,7.5,2.5,CALTECH,1
631,F,WHITE,IN,Low,PRIVATE,NONE,CS,1470,7.5,2.5,PURDUE,1
631,F,WHITE,IN,Low,PRIVATE,NONE,CS,1470,7.5,2.5,UMICH,1
631,F,WHITE,IN,Low,PRIVATE,NONE,CS,1470,7.5,2.5,UCD,1
631,F,WHITE,IN,Low,PRIVATE,NONE,CS,1470,7.5,2.5,HARVEY MUDD,1
632,F,BLACK,MA,Low,PUBLIC,URM,BIO,1540,5.5,4.2,UCLA,1
632,F,BLACK,MA,Low,PUBLIC,URM,BIO,1540,5.5,4.2,BROWN,1
632,F,BLACK,MA,Low,PUBLIC,URM,BIO,1540,5.5,4.2,NORTHWESTERN,1
632,F,BLACK,MA,Low,PUBLIC,URM,BIO,1540,5.5,4.2,COLUMBIA,1
632,F,BLACK,MA,Low,PUBLIC,URM,BIO,1540,5.5,4.2,NORTHEASTERN,1
632,F,BLACK,MA,Low,PUBLIC,URM,BIO,1540,5.5,4.2,TUFTS,1
634,F,WHITE,MD,Low,PUBLIC,NONE,SOCIAL SCIENCES,1500,5.5,6.5,UVA,1
635,M,ASIAN,CA,High,PRIVATE,NONE,BUSINESS,1520,6.5,2.5,USC,1
635,M,ASIAN,CA,High,PRIVATE,NONE,BUSINESS,1520,6.5,2.5,BOSTON UNIVERSITY,1
636,M,ASIAN,CA,Low,PUBLIC,NONE,ENG,1570,6.5,6.5,UCLA,1
636,M,ASIAN,CA,Low,PUBLIC,NONE,ENG,1570,6.5,6.5,BERKELEY,1
636,M,ASIAN,CA,Low,PUBLIC,NONE,ENG,1570,6.5,6.5,UCSD,1
636,M,ASIAN,CA,Low,PUBLIC,NONE,ENG,1570,6.5,6.5,PURDUE,1
636,M,ASIAN,CA,Low,PUBLIC,NONE,ENG,1570,6.5,6.5,RICE,1
636,M,ASIAN,CA,Low,PUBLIC,NONE,ENG,1570,6.5,6.5,UCSB,1
637,M,WHITE,OR,Low,PUBLIC,NONE,CHEMISTRY,1570,5.5,4.5,NYU,1
637,M,WHITE,OR,Low,PUBLIC,NONE,CHEMISTRY,1570,5.5,4.5,UMICH,1
637,M,WHITE,OR,Low,PUBLIC,NONE,CHEMISTRY,1570,5.5,4.5,UVA,1
638,M,ASIAN,IL,Low,PUBLIC,NONE,CS,1550,6.5,4.5,GEORGIA TECH,1
638,M,ASIAN,IL,Low,PUBLIC,NONE,CS,1550,6.5,4.5,UIUC,1
639,M,ASIAN,CA,Low,PUBLIC,FIRST-GEN,INTERNATIONAL RELATIONS,1490,6.5,2.5,UCSD,1
639,M,ASIAN,CA,Low,PUBLIC,FIRST-GEN,INTERNATIONAL RELATIONS,1490,6.5,2.5,UCSB,1
639,M,ASIAN,CA,Low,PUBLIC,FIRST-GEN,INTERNATIONAL RELATIONS,1490,6.5,2.5,UCR,1
639,M,ASIAN,CA,Low,PUBLIC,FIRST-GEN,INTERNATIONAL RELATIONS,1490,6.5,2.5,UT-AUSTIN,1
639,M,ASIAN,CA,Low,PUBLIC,FIRST-GEN,INTERNATIONAL RELATIONS,1490,6.5,2.5,FORDHAM,1
639,M,ASIAN,CA,Low,PUBLIC,FIRST-GEN,INTERNATIONAL RELATIONS,1490,6.5,2.5,TULANE,1
639,M,ASIAN,CA,Low,PUBLIC,FIRST-GEN,INTERNATIONAL RELATIONS,1490,6.5,2.5,UCI,1
641,M,ASIAN,MI,Low,PUBLIC,NONE,CS,1540,7.5,4.5,YALE,1
641,M,ASIAN,MI,Low,PUBLIC,NONE,CS,1540,7.5,4.5,CORNELL,1
641,M,ASIAN,MI,Low,PUBLIC,NONE,CS,1540,7.5,4.5,DUKE,1
641,M,ASIAN,MI,Low,PUBLIC,NONE,CS,1540,7.5,4.5,PURDUE,1
641,M,ASIAN,MI,Low,PUBLIC,NONE,CS,1540,7.5,4.5,CASE WESTERN,1
642,F,ASIAN,CA,Low,PUBLIC,FIRST-GEN,BIO,1550,6.5,8.5,UCLA,1
642,F,ASIAN,CA,Low,PUBLIC,FIRST-GEN,BIO,1550,6.5,8.5,MIT,1
642,F,ASIAN,CA,Low,PUBLIC,FIRST-GEN,BIO,1550,6.5,8.5,USC,1
642,F,ASIAN,CA,Low,PUBLIC,FIRST-GEN,BIO,1550,6.5,8.5,UCI,1
644,M,ASIAN,CA,Low,PUBLIC,NONE,CS,1590,8.5,7.5,NORTHWESTERN,1
644,M,ASIAN,CA,Low,PUBLIC,NONE,CS,1590,8.5,7.5,NYU,1
644,M,ASIAN,CA,Low,PUBLIC,NONE,CS,1590,8.5,7.5,UCSB,1
644,M,ASIAN,CA,Low,PUBLIC,NONE,CS,1590,8.5,7.5,San Jose State University,1
644,M,ASIAN,CA,Low,PUBLIC,NONE,CS,1590,8.5,7.5,UCI,1
649,M,ASIAN,TX,Low,PRIVATE,NONE,UNDECIDED,1360,6.5,2.5,HARVARD,1
649,M,ASIAN,TX,Low,PRIVATE,NONE,UNDECIDED,1360,6.5,2.5,YALE,1
649,M,ASIAN,TX,Low,PRIVATE,NONE,UNDECIDED,1360,6.5,2.5,PRINCETON,1
649,M,ASIAN,TX,Low,PRIVATE,NONE,UNDECIDED,1360,6.5,2.5,SWARTHMORE,1
649,M,ASIAN,TX,Low,PRIVATE,NONE,UNDECIDED,1360,6.5,2.5,UPENN,1
649,M,ASIAN,TX,Low,PRIVATE,NONE,UNDECIDED,1360,6.5,2.5,UT-AUSTIN,1
650,M,ASIAN,MI,Middle,PRIVATE,NONE,CS,1530,6.5,2.5,YALE,1
650,M,ASIAN,MI,Middle,PRIVATE,NONE,CS,1530,6.5,2.5,BROWN,1
650,M,ASIAN,MI,Middle,PRIVATE,NONE,CS,1530,6.5,2.5,PRINCETON,1
650,M,ASIAN,MI,Middle,PRIVATE,NONE,CS,1530,6.5,2.5,GEORGIA TECH,1
650,M,ASIAN,MI,Middle,PRIVATE,NONE,CS,1530,6.5,2.5,PURDUE,1
650,M,ASIAN,MI,Middle,PRIVATE,NONE,CS,1530,6.5,2.5,VANDERBILT,1
650,M,ASIAN,MI,Middle,PRIVATE,NONE,CS,1530,6.5,2.5,CASE WESTERN,1
650,M,ASIAN,MI,Middle,PRIVATE,NONE,CS,1530,6.5,2.5,UIUC,1
650,M,ASIAN,MI,Middle,PRIVATE,NONE,CS,1530,6.5,2.5,WASHU,1
656,M,ASIAN,CA,Low,PRIVATE,NONE,CS,1510,7.5,7.5,UCLA,1
656,M,ASIAN,CA,Low,PRIVATE,NONE,CS,1510,7.5,7.5,BERKELEY,1
656,M,ASIAN,CA,Low,PRIVATE,NONE,CS,1510,7.5,7.5,POMONA,1
656,M,ASIAN,CA,Low,PRIVATE,NONE,CS,1510,7.5,7.5,WILLIAMS,1
656,M,ASIAN,CA,Low,PRIVATE,NONE,CS,1510,7.5,7.5,USC,1
656,M,ASIAN,CA,Low,PRIVATE,NONE,CS,1510,7.5,7.5,UCSB,1
656,M,ASIAN,CA,Low,PRIVATE,NONE,CS,1510,7.5,7.5,UCD,1
656,M,ASIAN,CA,Low,PRIVATE,NONE,CS,1510,7.5,7.5,UCSC,1
656,M,ASIAN,CA,Low,PRIVATE,NONE,CS,1510,7.5,7.5,FORDHAM,1
656,M,ASIAN,CA,Low,PRIVATE,NONE,CS,1510,7.5,7.5,NORTHEASTERN,1
656,M,ASIAN,CA,Low,PRIVATE,NONE,CS,1510,7.5,7.5,UCM,1
657,M,HISPANIC,FL,Low,PUBLIC,URM,CS,1590,7.5,2.5,BERKELEY,1
657,M,HISPANIC,FL,Low,PUBLIC,URM,CS,1590,7.5,2.5,MIT,1
657,M,HISPANIC,FL,Low,PUBLIC,URM,CS,1590,7.5,2.5,CALTECH,1
657,M,HISPANIC,FL,Low,PUBLIC,URM,CS,1590,7.5,2.5,GEORGIA TECH,1
658,M,WHITE,LA,High,PUBLIC,NONE,CS,1430,4.5,4.5,COLGATE,1
659,M,ASIAN,OR,High,PUBLIC,NONE,CS,1550,6.5,1.5,CALTECH,1
659,M,ASIAN,OR,High,PUBLIC,NONE,CS,1550,6.5,1.5,UPENN,1
659,M,ASIAN,OR,High,PUBLIC,NONE,CS,1550,6.5,1.5,RUTGERS,1
660,M,WHITE,LA,Low,PRIVATE,LEGACY,INTERNATIONAL RELATIONS,1510,5.5,7.2,CORNELL,1
660,M,WHITE,LA,Low,PRIVATE,LEGACY,INTERNATIONAL RELATIONS,1510,5.5,7.2,RICE,1
660,M,WHITE,LA,Low,PRIVATE,LEGACY,INTERNATIONAL RELATIONS,1510,5.5,7.2,UVA,1
671,M,WHITE,TX,High,PRIVATE,LEGACY,CS,1470,6.5,7.5,EMORY,1
671,M,WHITE,TX,High,PRIVATE,LEGACY,CS,1470,6.5,7.5,FORDHAM,1
671,M,WHITE,TX,High,PRIVATE,LEGACY,CS,1470,6.5,7.5,TULANE,1
671,M,WHITE,TX,High,PRIVATE,LEGACY,CS,1470,6.5,7.5,TAMU,1
672,F,ASIAN,CO,Low,PUBLIC,FIRST-GEN,CS,1550,5,6.5,YALE,1
672,F,ASIAN,CO,Low,PUBLIC,FIRST-GEN,CS,1550,5,6.5,BROWN,1
672,F,ASIAN,CO,Low,PUBLIC,FIRST-GEN,CS,1550,5,6.5,NORTHWESTERN,1
672,F,ASIAN,CO,Low,PUBLIC,FIRST-GEN,CS,1550,5,6.5,CORNELL,1
672,F,ASIAN,CO,Low,PUBLIC,FIRST-GEN,CS,1550,5,6.5,MIT,1
672,F,ASIAN,CO,Low,PUBLIC,FIRST-GEN,CS,1550,5,6.5,GEORGIA TECH,1
672,F,ASIAN,CO,Low,PUBLIC,FIRST-GEN,CS,1550,5,6.5,NYU,1
672,F,ASIAN,CO,Low,PUBLIC,FIRST-GEN,CS,1550,5,6.5,UMICH,1
672,F,ASIAN,CO,Low,PUBLIC,FIRST-GEN,CS,1550,5,6.5,NORTHEASTERN,1
673,M,HISPANIC,CO,Low,PRIVATE,URM,BIO,1590,6.5,6.5,HARVARD,1
673,M,HISPANIC,CO,Low,PRIVATE,URM,BIO,1590,6.5,6.5,YALE,1
673,M,HISPANIC,CO,Low,PRIVATE,URM,BIO,1590,6.5,6.5,BROWN,1
673,M,HISPANIC,CO,Low,PRIVATE,URM,BIO,1590,6.5,6.5,STANFORD,1
673,M,HISPANIC,CO,Low,PRIVATE,URM,BIO,1590,6.5,6.5,NORTHWESTERN,1
673,M,HISPANIC,CO,Low,PRIVATE,URM,BIO,1590,6.5,6.5,DUKE,1
673,M,HISPANIC,CO,Low,PRIVATE,URM,BIO,1590,6.5,6.5,WASHU,1
674,M,ASIAN,CA,Low,PRIVATE,NONE,CS,1550,6.5,2.5,UCD,1
674,M,ASIAN,CA,Low,PRIVATE,NONE,CS,1550,6.5,2.5,UW MADISON,1
674,M,ASIAN,CA,Low,PRIVATE,NONE,CS,1550,6.5,2.5,ARIZONA STATE,1
674,M,ASIAN,CA,Low,PRIVATE,NONE,CS,1550,6.5,2.5,UCM,1
677,F,WHITE,PA,Low,PUBLIC,FIRST-GEN,CS,1470,6.5,0,COLUMBIA,1
677,F,WHITE,PA,Low,PUBLIC,FIRST-GEN,CS,1470,6.5,0,WILLIAMS,1
677,F,WHITE,PA,Low,PUBLIC,FIRST-GEN,CS,1470,6.5,0,UPENN,1
677,F,WHITE,PA,Low,PUBLIC,FIRST-GEN,CS,1470,6.5,0,TUFTS,1
677,F,WHITE,PA,Low,PUBLIC,FIRST-GEN,CS,1470,6.5,0,TULANE,1
678,NB,WHITE,TX,Middle,MAGNET,NONE,NEUROSCIENCE,1350,5.5,4.2,MIT,1
680,M,HISPANIC,CA,Low,PUBLIC,URM,CS,1470,7.5,6.5,UCSC,1
680,M,HISPANIC,CA,Low,PUBLIC,URM,CS,1470,7.5,6.5,UCR,1
683,F,WHITE,FL,Low,PUBLIC,FIRST-GEN,ENG,1430,7,4.5,CORNELL,1
683,F,WHITE,FL,Low,PUBLIC,FIRST-GEN,ENG,1430,7,4.5,SWARTHMORE,1
683,F,WHITE,FL,Low,PUBLIC,FIRST-GEN,ENG,1430,7,4.5,UPENN,1
683,F,WHITE,FL,Low,PUBLIC,FIRST-GEN,ENG,1430,7,4.5,USC,1
683,F,WHITE,FL,Low,PUBLIC,FIRST-GEN,ENG,1430,7,4.5,UVA,1
686,NB,ASIAN,MA,Low,CHARTER,FIRST-GEN,CS,1380,5.5,2.5,USC,1
686,NB,ASIAN,MA,Low,CHARTER,FIRST-GEN,CS,1380,5.5,2.5,FORDHAM,1
687,F,ASIAN,CA,High,PRIVATE,NONE,CS,1440,6.5,7.5,CMU,1
688,F,ASIAN,IN,Low,PRIVATE,NONE,CS,1540,7.5,7.8,UPENN,1
693,F,ASIAN,CA,Low,PUBLIC,NONE,ENG,1590,4.5,3.5,CORNELL,1
694,F,BLACK,GA,Low,PUBLIC,NONE,POLISCI,1300,3.5,7.5,UPENN,1
695,F,WHITE,MI,Middle,PUBLIC,NONE,INTERNATIONAL RELATIONS,1500,5.5,4.5,NORTHWESTERN,1
696,M,BLACK,CA,Low,PRIVATE,URM,BUSINESS,1280,8.5,2.5,MIT,1
698,F,HISPANIC,TX,Middle,PUBLIC,URM,BIO,1560,7.5,8.2,HARVARD,1
698,F,HISPANIC,TX,Middle,PUBLIC,URM,BIO,1560,7.5,8.2,UT-AUSTIN,1
699,M,ASIAN,MI,High,PRIVATE,NONE,BUSINESS,1530,8.5,8.5,UPENN,1
701,M,ASIAN,CO,High,PUBLIC,NONE,CS,1590,8.5,4.2,HARVARD,1
701,M,ASIAN,CO,High,PUBLIC,NONE,CS,1590,8.5,4.2,STANFORD,1
701,M,ASIAN,CO,High,PUBLIC,NONE,CS,1590,8.5,4.2,BERKELEY,1
701,M,ASIAN,CO,High,PUBLIC,NONE,CS,1590,8.5,4.2,MIT,1
701,M,ASIAN,CO,High,PUBLIC,NONE,CS,1590,8.5,4.2,GEORGIA TECH,1
701,M,ASIAN,CO,High,PUBLIC,NONE,CS,1590,8.5,4.2,PURDUE,1
701,M,ASIAN,CO,High,PUBLIC,NONE,CS,1590,8.5,4.2,UIUC,1
701,M,ASIAN,CO,High,PUBLIC,NONE,CS,1590,8.5,4.2,UVA,1
702,M,ASIAN,IN,High,PRIVATE,NONE,CS,1500,8.5,6.8,CMU,1
703,M,ASIAN,CA,Low,PUBLIC,NONE,CS,1580,6.5,6.8,DARTMOUTH,1
704,M,HISPANIC,NY,High,PUBLIC,URM,PUBLIC POLICY,1550,8.5,4.7,HARVARD,1
706,M,ASIAN,CA,Low,PUBLIC,NONE,ENG,1510,8.5,6.5,UPENN,1
714,M,ASIAN,CA,High,PUBLIC,NONE,MUSIC,1530,7.5,7.5,PRINCETON,1
716,M,ASIAN,TX,Middle,PUBLIC,FIRST-GEN,CS,1530,5.5,7.9,YALE,1
716,M,ASIAN,TX,Middle,PUBLIC,FIRST-GEN,CS,1530,5.5,7.9,UT-AUSTIN,1
718,M,WHITE,FL,Middle,PUBLIC,FIRST-GEN,CS,1560,3.5,7.5,STANFORD,1
719,M,ASIAN,CA,High,PUBLIC,NONE,NEUROSCIENCE,1540,8.5,4.2,UCHICAGO,1
720,M,ASIAN,CA,Middle,PUBLIC,NONE,ENG,1560,7.5,7.5,BROWN,1
724,F,ASIAN,MI,High,PUBLIC,NONE,ENG,1500,8.5,7.5,NORTHWESTERN,1
726,F,ASIAN,PA,High,PRIVATE,NONE,PSYCH,1550,6.5,4.7,YALE,1
727,M,WHITE,NY,High,PUBLIC,NONE,PREMED,1560,6.5,6.5,CORNELL,1
727,M,WHITE,NY,High,PUBLIC,NONE,PREMED,1560,6.5,6.5,DUKE,1
727,M,WHITE,NY,High,PUBLIC,NONE,PREMED,1560,6.5,6.5,JOHNS HOPKINS,1
727,M,WHITE,NY,High,PUBLIC,NONE,PREMED,1560,6.5,6.5,NYU,1
727,M,WHITE,NY,High,PUBLIC,NONE,PREMED,1560,6.5,6.5,UMICH,1
729,M,ASIAN,TX,Low,PUBLIC,NONE,BIO,1570,6.5,7.5,BROWN,1
731,NB,BLACK,IN,Low,PUBLIC,NONE,ENG,1120,5.5,6.5,MIT,1
731,NB,BLACK,IN,Low,PUBLIC,NONE,ENG,1120,5.5,6.5,EMORY,1
731,NB,BLACK,IN,Low,PUBLIC,NONE,ENG,1120,5.5,6.5,UVA,1
737,M,ASIAN,MI,Low,PUBLIC,NONE,HEALTH SCIENCES,1550,7.5,8.5,CORNELL,1
741,M,ASIAN,CA,Low,PUBLIC,NONE,CS,1500,2.5,4.5,NORTHEASTERN,1
741,M,ASIAN,CA,Low,PUBLIC,NONE,CS,1500,2.5,4.5,ARIZONA STATE,1
742,M,ASIAN,IA,High,PRIVATE,NONE,ENG,1550,6.5,4.5,GEORGIA TECH,1
745,M,WHITE,AL,Low,PUBLIC,NONE,CS,1550,6.5,6.5,UPENN,1
745,M,WHITE,AL,Low,PUBLIC,NONE,CS,1550,6.5,6.5,NORTHEASTERN,1
745,M,WHITE,AL,Low,PUBLIC,NONE,CS,1550,6.5,6.5,ARIZONA STATE,1
746,M,ASIAN,TX,Low,PUBLIC,NONE,CS,1570,6,2.5,UMICH,1
746,M,ASIAN,TX,Low,PUBLIC,NONE,CS,1570,6,2.5,TAMU,1
747,M,HISPANIC,CO,High,PUBLIC,NONE,ENG,1530,6.5,2.5,GEORGIA TECH,1
747,M,HISPANIC,CO,High,PUBLIC,NONE,ENG,1530,6.5,2.5,PURDUE,1
747,M,HISPANIC,CO,High,PUBLIC,NONE,ENG,1530,6.5,2.5,UPENN,1
748,F,ASIAN,CO,High,PUBLIC,NONE,CS,1390,7.5,7.5,CORNELL,1
748,F,ASIAN,CO,High,PUBLIC,NONE,CS,1390,7.5,7.5,GEORGIA TECH,1
748,F,ASIAN,CO,High,PUBLIC,NONE,CS,1390,7.5,7.5,UMICH,1
748,F,ASIAN,CO,High,PUBLIC,NONE,CS,1390,7.5,7.5,USC,1
748,F,ASIAN,CO,High,PUBLIC,NONE,CS,1390,7.5,7.5,UIUC,1
748,F,ASIAN,CO,High,PUBLIC,NONE,CS,1390,7.5,7.5,NORTHEASTERN,1
748,F,ASIAN,CO,High,PUBLIC,NONE,CS,1390,7.5,7.5,UVA,1
750,F,WHITE,NY,High,PUBLIC,NONE,CS,1540,6.5,4.5,PRINCETON,1
753,F,WHITE,NY,Low,PUBLIC,NONE,CS,1590,7.5,7.5,MIT,1
753,F,WHITE,NY,Low,PUBLIC,NONE,CS,1590,7.5,7.5,NORTHEASTERN,1
754,M,ASIAN,GA,Low,PUBLIC,NONE,CS,1570,6.5,8.5,GEORGIA TECH,1
754,M,ASIAN,GA,Low,PUBLIC,NONE,CS,1570,6.5,8.5,PURDUE,1
754,M,ASIAN,GA,Low,PUBLIC,NONE,CS,1570,6.5,8.5,UIUC,1
755,M,ASIAN,CA,High,PUBLIC,NONE,CS,1550,6,6.5,PURDUE,1
755,M,ASIAN,CA,High,PUBLIC,NONE,CS,1550,6,6.5,UMICH,1
755,M,ASIAN,CA,High,PUBLIC,NONE,CS,1550,6,6.5,USC,1
755,M,ASIAN,CA,High,PUBLIC,NONE,CS,1550,6,6.5,UIUC,1
755,M,ASIAN,CA,High,PUBLIC,NONE,CS,1550,6,6.5,NORTHEASTERN,1
755,M,ASIAN,CA,High,PUBLIC,NONE,CS,1550,6,6.5,UW MADISON,1
758,M,ASIAN,CA,High,PUBLIC,NONE,CS,1500,7.5,2.5,NYU,1
758,M,ASIAN,CA,High,PUBLIC,NONE,CS,1500,7.5,2.5,FORDHAM,1
759,M,ASIAN,IN,Low,PRIVATE,NONE,CS,1500,8.5,8.5,VANDERBILT,1
760,F,WHITE,FL,Low,MAGNET,LEGACY,POLISCI,1420,5.5,4.5,USC,1
760,F,WHITE,FL,Low,MAGNET,LEGACY,POLISCI,1420,5.5,4.5,NORTHEASTERN,1
762,F,ASIAN,WA,Middle,PUBLIC,NONE,CS,1540,6.5,6.5,MIT,1
762,F,ASIAN,WA,Middle,PUBLIC,NONE,CS,1540,6.5,6.5,GEORGIA TECH,1
